1,0,0,0,1,0.15697,0,1,0.70236,0.55664
0,1,1,0,0,1,0,0.55369,0.10061,0.13835
0,0,0,1,0,1,0,0.53226,0.080222,0.11762
1,0,0,0,0,1,0,0.43766,0.058401,0.093694
0,0,0,0,0,1,0,0.50098,0.058401,0.093695
0,0,1,1,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,1,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0
0,1,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
1,0,0,1,1,0,0,0,0,0
0,0,1,1,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0
66.987,60.422,58.026,58.026,58.026,0,0,0,0,0
97.948,40.278,33.556,24.134,24.134,0,0,0,0,0
59.849,45.604,48.107,45.604,45.604,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
8.5728,14.409,123.95,118.44,8.573,0,0,0,0,0
17.886,5.095,5.095,231.36,214.47,0,0,0,0,0
29.661,124.73,16.87,13.862,116.5,0,0,0,0,0
77.56,76.831,183.97,178.46,68.598,0,0,0,0,0
117.83,47.373,40.651,257.49,240.61,0,0,0,0,0
91.51,172.33,66.976,61.465,164.1,0,0,0,0,0
142.8,1440,1440,1440,1440,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,2,1,1,1,0,0,0,0,0
2,1,1,1,1,0,0,0,0,0
3,1,2,1,1,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
0,3,3,3,3,0,0,0,0,0
