1,0,0,1,0,0,0.47331,0.45997
0,1,1,0.14989,0,1,0.053374,0.080058
0,0,0,1,0,1,0.47332,0.45997
1,0,1,0,0,0,0,0
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0
0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
1,0,0,0,0,0,0,0
14.019,66.557,14.019,0,0,0,0,0
39.316,44.003,39.316,0,0,0,0,0
0,0,0,0,0,0,0,0
8.1524,16.94,78.054,0,0,0,0,0
36.002,3.838,3.838,0,0,0,0,0
24.172,85.497,94.074,0,0,0,0,0
77.317,49.841,45.153,0,0,0,0,0
114.8,1440,1440,0,0,0,0,0
0,0,0,0,0,0,0,0
1,2,1,0,0,0,0,0
1,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,3,3,0,0,0,0,0
