1,0,1,0.44791,0,1,0.61402,0.42104
0,1,0,1,0,0.16898,0.19299,0.28948
1,0,0,1,0,1,0.19299,0.28948
0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0
11.979,5.772,5.772,0,0,0,0,0
8.0237,5.909,5.909,0,0,0,0,0
0,0,0,0,0,0,0,0
1.4984,22.69,1.498,0,0,0,0,0
9.7337,7.026,15.014,0,0,0,0,0
15.478,30.462,9.27,0,0,0,0,0
19.757,14.935,22.923,0,0,0,0,0
29.007,1440,1440,0,0,0,0,0
0,0,0,0,0,0,0,0
1,1,1,0,0,0,0,0
2,1,1,0,0,0,0,0
1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,3,3,0,0,0,0,0
