1,0,0,0,0,0.72043,0,1,0.5413,0.3138
0,1,1,1,0,0.12025,0,1,0.13028,0.18042
0,0,0,0,0,1,0,0.20317,0.11207,0.17016
0,0,0,0,1,1,0,0.10568,0.10427,0.16546
1,0,0,0,0,1,0,0.17644,0.11207,0.17016
0,0,0,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0
1,0,1,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0
98.453,58.969,54.795,52.795,54.795,0,0,0,0,0
59.438,57.355,45.522,45.522,45.522,0,0,0,0,0
88.52,129.96,50.572,50.572,50.572,0,0,0,0,0
63.616,54.969,54.795,52.795,54.795,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
6.0468,103.41,91.578,197.55,8.047,0,0,0,0,0
19.726,5.776,5.776,5.776,130.66,0,0,0,0,0
31.174,17.224,213.76,101.21,226.09,0,0,0,0,0
42.884,105.41,93.578,307.14,6.047,0,0,0,0,0
106.5,164.38,148.37,252.35,64.842,0,0,0,0,0
81.164,65.131,53.298,53.298,178.18,0,0,0,0,0
121.69,149.19,266.33,153.78,278.66,0,0,0,0,0
108.5,162.38,150.37,361.94,62.842,0,0,0,0,0
171.34,1440,1440,1440,1440,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,2,2,1,2,0,0,0,0,0
2,1,1,1,1,0,0,0,0,0
3,2,3,1,1,0,0,0,0,0
4,3,3,1,1,0,0,0,0,0
2,0,2,0,0,0,0,0,0,0
3,1,0,0,0,0,0,0,0,0
0,2,2,0,0,0,0,0,0,0
1,1,1,0,1,0,0,0,0,0
0,3,3,3,3,0,0,0,0,0
