1,1,0,1,0,1,0.33333,0.33333
0,0,1,1,0,0.036906,0.33333,0.33333
1,0,0,1,0,0.036799,0.33333,0.33333
0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0
0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0
128.95,122.46,122.46,0,0,0,0,0
192.01,189.97,189.97,0,0,0,0,0
0,0,0,0,0,0,0,0
12.861,12.861,397.36,0,0,0,0,0
23.923,257.21,9.086,0,0,0,0,0
143.81,137.32,521.82,0,0,0,0,0
217.93,449.17,201.05,0,0,0,0,0
401.86,1440,1440,0,0,0,0,0
0,0,0,0,0,0,0,0
1,1,1,0,0,0,0,0
2,1,1,0,0,0,0,0
1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,3,3,0,0,0,0,0
