1,0,0,1,0.33079,0,1,0.71223,0.56934
0,1,1,0,1,0,1,0.11248,0.16038
1,0,0,0,1,0,1,0.087643,0.13514
0,0,1,1,1,0,1,0.087643,0.13514
0,1,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0
20.608,21.14,16.562,16.562,0,0,0,0,0
30.746,11.003,8.334,8.334,0,0,0,0,0
0,0,0,0,0,0,0,0,0
5.3125,11.375,26.562,5.312,0,0,0,0,0
9.3875,7.3,7.3,42.407,0,0,0,0,0
27.921,34.515,45.123,23.874,0,0,0,0,0
42.133,20.303,17.634,52.741,0,0,0,0,0
48.007,1440,1440,1440,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,2,1,1,0,0,0,0,0
2,1,1,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0
0,3,3,3,0,0,0,0,0
