1,0,1,1,0,1,0,1,1,1
0,1,0,0,0,1,0,1,4.1077e-05,0.0008316
0,0,0,0,0,1,0,1,5.0824e-08,1.9205e-08
0,0,0,0,1,1,0,1,5.1207e-08,1.8315e-08
0,0,0,0,0,1,0,0.44688,0.041652,0.027096
0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,1,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0
1,1,1,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,1,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
37.643,31.163,29.163,31.643,29.163,0,0,0,0,0
-20.767,16.767,16.767,16.767,14.767,0,0,0,0,0
44.07,37.61,27.816,58.934,27.816,0,0,0,0,0
-41.863,29.479,29.31,29.31,27.258,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1.767,31.939,1.767,1.767,1357.4,0,0,0,0,0
22.534,15.172,51.693,54.173,1338.6,0,0,0,0,0
32.692,75.877,95.385,26.692,1397.3,0,0,0,0,0
45.63,69.322,37.15,39.63,460.21,0,0,0,0,0
41.41,65.103,32.93,35.41,1388.5,0,0,0,0,0
3.767,33.939,70.46,72.94,1355.4,0,0,0,0,0
78.761,115.49,125.2,87.626,1427.1,0,0,0,0,0
5.767,100.8,68.46,70.94,489.47,0,0,0,0,0
91.68,1440,1440,1440,1440,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,2,1,1,1,0,0,0,0,0
0,1,2,3,1,0,0,0,0,0
1,2,1,2,1,0,0,0,0,0
1,1,1,2,1,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
-1,1,1,2,0,0,0,0,0,0
0,3,3,3,3,0,0,0,0,0
