1,1,0,1,0,1,0.33333,0.33333
0,0,1,1,0,0.070151,0.33333,0.33333
1,0,0,1,0,0.069466,0.33333,0.33333
0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0
0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0
82.436,80.262,80.262,0,0,0,0,0
80.818,72.825,72.825,0,0,0,0,0
0,0,0,0,0,0,0,0
10.917,10.917,161.87,0,0,0,0,0
17.805,170.73,7.54,0,0,0,0,0
95.353,93.179,244.13,0,0,0,0,0
100.62,245.55,82.364,0,0,0,0,0
169.97,1440,1440,0,0,0,0,0
0,0,0,0,0,0,0,0
1,1,1,0,0,0,0,0
2,1,1,0,0,0,0,0
1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,3,3,0,0,0,0,0
