1,1,0,1,0,1,0.64599,0.46899
0,0,1,1,0,0.89528,0.177,0.26551
1,0,0,1,0,0.56416,0.177,0.26551
0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0
0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0
61.816,57.151,57.151,0,0,0,0,0
66.586,28.968,28.968,0,0,0,0,0
0,0,0,0,0,0,0,0
5.7477,5.748,95.924,0,0,0,0,0
24.807,109.66,17.105,0,0,0,0,0
69.564,64.898,155.07,0,0,0,0,0
93.393,140.62,48.072,0,0,0,0,0
141.33,1440,1440,0,0,0,0,0
0,0,0,0,0,0,0,0
1,1,1,0,0,0,0,0
2,1,1,0,0,0,0,0
1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,3,3,0,0,0,0,0
