1,1,0,1,0,1,0.33333,0.33333
0,0,1,1,0,0,0.33333,0.33333
1,0,0,1,0,0.079412,0.33333,0.33333
0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0
0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0
50.76,46.452,46.452,0,0,0,0,0
52.262,49.833,49.833,0,0,0,0,0
0,0,0,0,0,0,0,0
7.7409,7.741,110.94,0,0,0,0,0
14.464,102.23,4.694,0,0,0,0,0
60.501,56.193,159.4,0,0,0,0,0
68.726,154.06,56.527,0,0,0,0,0
115.95,1440,1440,0,0,0,0,0
0,0,0,0,0,0,0,0
1,1,1,0,0,0,0,0
2,1,1,0,0,0,0,0
1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,3,3,0,0,0,0,0
