1,0,1,0,1,0.5,0.5
0,1,1,0,0.95691,0.5,0.5
0,0,0,0,0,0,0
1,1,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1,1,0,0,0,0,0
0,0,0,0,0,0,0
1,0,0,0,0,0,0
0,0,0,0,0,0,0
0,1,0,0,0,0,0
0,1,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1,0,0,0,0,0,0
7.6092,7.609,0,0,0,0,0
16.226,16.226,0,0,0,0,0
0,0,0,0,0,0,0
8.6887,67.07,0,0,0,0,0
34.479,25.578,0,0,0,0,0
18.298,76.679,0,0,0,0,0
52.705,43.804,0,0,0,0,0
73.566,1440,0,0,0,0,0
0,0,0,0,0,0,0
1,1,0,0,0,0,0
1,1,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,3,0,0,0,0,0
