1,0,0,1,1,1,0,1,0.65571,0.48438
0,1,0,0,0,1,0,0.13062,0.086457,0.12941
0,0,0,0,0,1,0,0.87693,0.099497,0.14182
0,0,1,0,0,1,0,0.13377,0.079168,0.1222
1,0,0,0,0,1,0,0.13324,0.079168,0.1222
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,1,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,1,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,1,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0
88.091,77.834,71.077,69.077,69.077,0,0,0,0,0
123.93,51.937,56.929,48.807,48.807,0,0,0,0,0
90.246,76.005,80.142,76.005,76.005,0,0,0,0,0
71.077,69.077,71.077,69.077,69.077,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
6.0552,14.68,8.055,6.055,6.055,0,0,0,0,0
11.371,9.364,846.39,151.06,906.63,0,0,0,0,0
16.609,171.63,851.63,398.69,753.71,0,0,0,0,0
25.069,321.92,6.055,250.49,605.52,0,0,0,0,0
96.146,94.514,81.133,77.133,77.133,0,0,0,0,0
137.31,63.301,905.32,201.87,957.43,0,0,0,0,0
108.85,249.64,933.77,476.69,831.72,0,0,0,0,0
98.146,393,79.133,321.57,676.6,0,0,0,0,0
182.75,1440,1440,1440,1440,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,2,2,1,1,0,0,0,0,0
2,1,1,1,1,0,0,0,0,0
3,1,2,1,1,0,0,0,0,0
4,1,1,1,1,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
2,0,1,0,0,0,0,0,0,0
0,3,3,3,3,0,0,0,0,0
