1,0,0,1,0.55458,0,1,0.25879,0.25
0,1,1,0,1,0,0.54984,0.24108,0.25
1,0,0,0,1,0,1,0.25905,0.25
0,1,0,1,1,0,0.61304,0.24108,0.25
0,0,1,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0
32.029,23.832,26.696,23.832,0,0,0,0,0
29.278,17.042,29.448,17.042,0,0,0,0,0
0,0,0,0,0,0,0,0,0
4.5771,45.802,15.165,4.577,0,0,0,0,0
14.504,5.238,5.238,54.512,0,0,0,0,0
38.607,71.634,43.862,30.409,0,0,0,0,0
45.782,24.281,36.687,73.554,0,0,0,0,0
68.542,1440,1440,1440,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,2,1,0,0,0,0,0
2,1,1,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0
0,3,3,3,0,0,0,0,0
