1,1,1,0,1,0,0.32294,0.25,0.25
0,0,0,1,1,0,0.26996,0.25,0.25
1,0,1,0,1,0,1,0.25,0.25
0,1,0,1,1,0,0.22915,0.25,0.25
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0
1,1,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0
0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0,0
68.31,49.424,56.724,49.424,0,0,0,0,0
43.728,43.728,56.018,43.728,0,0,0,0,0
0,0,0,0,0,0,0,0,0
2.6091,2.609,2.609,912.58,0,0,0,0,0
15.253,907.89,15.253,10.087,0,0,0,0,0
72.919,54.033,61.333,964.01,0,0,0,0,0
60.981,953.62,73.272,55.814,0,0,0,0,0
121.84,1440,1440,1440,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,1,1,0,0,0,0,0
2,1,2,1,0,0,0,0,0
0,0,1,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
0,3,3,3,0,0,0,0,0
