1,0,1,1,0,1,0.33333,0.33333
0,1,0,1,0,0.75596,0.33333,0.33333
1,0,0,1,0,0.097908,0.33333,0.33333
0,0,1,0,0,0,0,0
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0
1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
1,0,1,0,0,0,0,0
37.866,34.604,32.604,0,0,0,0,0
35.222,37.248,33.222,0,0,0,0,0
0,0,0,0,0,0,0,0
15.655,22.551,15.655,0,0,0,0,0
20.299,17.906,85.48,0,0,0,0,0
55.52,59.154,50.259,0,0,0,0,0
57.52,57.154,120.7,0,0,0,0,0
83.648,1440,1440,0,0,0,0,0
0,0,0,0,0,0,0,0
1,2,1,0,0,0,0,0
2,1,1,0,0,0,0,0
1,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,3,3,0,0,0,0,0
