1,1,0,1,0,1,0.48369,0.47556
0,0,1,1,0,1,0.032577,0.048858
0,1,0,1,0,0.68561,0.48373,0.47559
1,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
1,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,0,1,0,0,0,0,0
0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0
35.094,37.497,35.094,0,0,0,0,0
2.9245,20.886,2.924,0,0,0,0,0
0,0,0,0,0,0,0,0
3.2107,3.211,57.375,0,0,0,0,0
50.993,32.019,23.636,0,0,0,0,0
40.305,42.708,94.469,0,0,0,0,0
55.917,54.906,28.561,0,0,0,0,0
81.523,1440,1440,0,0,0,0,0
0,0,0,0,0,0,0,0
1,1,1,0,0,0,0,0
1,2,1,0,0,0,0,0
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,3,3,0,0,0,0,0
