1,0,0,0,1,0.16652,0,1,0.75521,0.63293
0,0,0,0,0,1,0,0.22164,0.059097,0.089364
0,0,0,0,0,0.29691,0,1,0.059097,0.089364
0,1,1,1,0,1,0,0.20386,0.0675,0.098975
1,0,0,0,0,1,0,0.21608,0.059097,0.089364
0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,1,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,1,1,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0
0,1,1,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,1,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
76.23,45.182,57.733,45.182,45.182,0,0,0,0,0
185.02,34.186,34.186,39.174,34.186,0,0,0,0,0
185.63,31.751,31.751,39.781,31.751,0,0,0,0,0
102,99.661,123.32,99.661,99.661,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
5.5537,907.01,17.078,292.21,5.554,0,0,0,0,0
13.595,764.48,927.28,201.68,300.22,0,0,0,0,0
22.258,833.18,31.72,210.34,368.92,0,0,0,0,0
33.134,4.844,4.844,4.844,103.39,0,0,0,0,0
83.784,954.19,76.811,339.39,52.736,0,0,0,0,0
200.62,800.67,963.47,242.85,336.41,0,0,0,0,0
209.89,866.93,65.471,252.12,402.67,0,0,0,0,0
137.13,106.51,130.16,106.51,205.05,0,0,0,0,0
251.76,1440,1440,1440,1440,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,1,2,1,1,0,0,0,0,0
2,1,1,1,1,0,0,0,0,0
3,1,3,2,1,0,0,0,0,0
4,1,1,1,1,0,0,0,0,0
3,0,1,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0
0,0,2,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0
0,3,3,3,3,0,0,0,0,0
