1,1,0,1,0,1,0.33333,0.33333
0,0,1,1,0,0.15603,0.33333,0.33333
1,0,0,1,0,0,0.33333,0.33333
0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0
0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0
139.38,112.07,112.07,0,0,0,0,0
172.1,169.87,169.87,0,0,0,0,0
0,0,0,0,0,0,0,0
35.658,35.658,390.12,0,0,0,0,0
67.607,259.16,44.361,0,0,0,0,0
177.04,149.73,504.19,0,0,0,0,0
241.71,431.04,216.24,0,0,0,0,0
380.02,1440,1440,0,0,0,0,0
0,0,0,0,0,0,0,0
1,1,1,0,0,0,0,0
2,1,1,0,0,0,0,0
1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,3,3,0,0,0,0,0
