1,0,1,1,0,1,0.6441,0.46615
0,1,0,1,0,0.71671,0.17795,0.26692
1,0,0,1,0,1,0.17795,0.26692
0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0
41.38,39.027,39.027,0,0,0,0,0
26.388,11.559,11.559,0,0,0,0,0
0,0,0,0,0,0,0,0
12.128,61.851,12.128,0,0,0,0,0
45.985,22.513,62.679,0,0,0,0,0
55.509,102.88,53.156,0,0,0,0,0
74.372,36.073,76.239,0,0,0,0,0
94.716,1440,1440,0,0,0,0,0
0,0,0,0,0,0,0,0
1,1,1,0,0,0,0,0
2,1,1,0,0,0,0,0
1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,3,3,0,0,0,0,0
