1,0,0,1,0.23956,0,1,0.68486,0.53875
0,1,1,0,1,0,1,0.16043,0.20639
1,0,0,0,1,0,1,0.077356,0.12743
0,0,1,1,1,0,1,0.077356,0.12743
0,1,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0
200.52,198.24,190.14,190.14,0,0,0,0,0
267.45,131.31,62.883,62.883,0,0,0,0,0
0,0,0,0,0,0,0,0,0
25.829,50.849,174.7,25.829,0,0,0,0,0
62.997,13.681,13.681,383.32,0,0,0,0,0
228.35,251.09,366.84,217.97,0,0,0,0,0
332.45,146.99,78.564,448.2,0,0,0,0,0
410.98,1440,1440,1440,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,2,1,1,0,0,0,0,0
2,1,1,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0
0,3,3,3,0,0,0,0,0
