1,0,1,1,0,1,0.33333,0.33333
0,1,0,1,0,0.31339,0.33333,0.33333
1,0,0,1,0,1,0.33333,0.33333
0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0
52.584,43.84,43.84,0,0,0,0,0
25.53,23.527,23.527,0,0,0,0,0
0,0,0,0,0,0,0,0
9.8694,96.73,9.869,0,0,0,0,0
58.644,38.154,61.519,0,0,0,0,0
64.453,142.57,55.709,0,0,0,0,0
86.174,63.681,87.046,0,0,0,0,0
114.42,1440,1440,0,0,0,0,0
0,0,0,0,0,0,0,0
1,1,1,0,0,0,0,0
2,1,1,0,0,0,0,0
1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,3,3,0,0,0,0,0
