1,0,0,1,0.48938,0,1,0.70994,0.58237
0,1,1,0,1,0,1,0.16933,0.21227
1,0,0,0,1,0,1,0.060364,0.10268
0,0,1,1,1,0,1,0.060364,0.10268
0,1,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0
72.004,72.626,69.969,69.969,0,0,0,0,0
98.427,46.203,8.62,8.62,0,0,0,0,0
0,0,0,0,0,0,0,0,0
4.7311,38.959,56.538,4.731,0,0,0,0,0
25.353,18.337,18.337,130.08,0,0,0,0,0
78.735,113.58,128.51,76.7,0,0,0,0,0
125.78,66.54,28.957,140.7,0,0,0,0,0
154.01,1440,1440,1440,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,2,1,1,0,0,0,0,0
2,1,1,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0
0,3,3,3,0,0,0,0,0
