1,1,1,0,1,0,1,0.25,0.25
0,0,0,1,1,0,0.43447,0.25,0.25
1,0,1,0,1,0,1,0.25,0.25
0,1,0,1,1,0,0.2602,0.25,0.25
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0
1,1,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0
0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0,0
108.78,104.39,106.39,104.39,0,0,0,0,0
57.016,57.016,77.85,57.016,0,0,0,0,0
0,0,0,0,0,0,0,0,0
13.681,13.681,13.681,207.74,0,0,0,0,0
53.831,188.31,53.831,51.572,0,0,0,0,0
124.46,120.07,122.07,314.13,0,0,0,0,0
112.85,247.33,133.68,110.59,0,0,0,0,0
244.23,1440,1440,1440,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,1,1,0,0,0,0,0
2,1,2,1,0,0,0,0,0
0,0,1,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
0,3,3,3,0,0,0,0,0
