1,0,0,0,0,1,0,1,0.2,0.2
0,1,0,1,0,1,0,0.85201,0.2,0.2
0,0,1,0,1,1,0,0.46712,0.2,0.2
0,0,0,0,0,1,0,1,0.2,0.2
0,0,0,0,0,1,0,0.61351,0.2,0.2
1,1,1,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0
0,1,1,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,0,0,0,0,0
0,1,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
2.0146,2.015,2.015,2.015,2.015,0,0,0,0,0
37.278,33.222,40.664,37.278,33.222,0,0,0,0,0
42.479,33.826,33.826,42.479,33.826,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
6.6728,72.955,975.36,104.72,999.67,0,0,0,0,0
32.487,17.906,954.58,17.906,97.525,0,0,0,0,0
50.346,939.04,18.662,35.765,18.662,0,0,0,0,0
10.687,76.97,979.38,108.74,1003.7,0,0,0,0,0
71.766,53.128,997.24,57.185,132.75,0,0,0,0,0
94.825,974.87,54.488,80.244,54.488,0,0,0,0,0
120.91,1440,1440,1440,1440,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,1,2,1,1,0,0,0,0,0
1,1,1,1,1,0,0,0,0,0
2,1,1,2,1,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,3,3,3,3,0,0,0,0,0
