1,1,0.012428,0,1,0.5,0.5
0,0,1,0,1,0.5,0.5
1,0,0,0,0,0,0
0,1,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1,0,0,0,0,0,0
0,1,0,0,0,0,0
0,0,0,0,0,0,0
0,1,0,0,0,0,0
1,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1,1,0,0,0,0,0
14.431,11.957,0,0,0,0,0
27.58,23.475,0,0,0,0,0
0,0,0,0,0,0,0
1.4984,1.498,0,0,0,0,0
14.599,18.786,0,0,0,0,0
17.929,15.455,0,0,0,0,0
44.179,44.261,0,0,0,0,0
73.959,1440,0,0,0,0,0
0,0,0,0,0,0,0
1,1,0,0,0,0,0
2,1,0,0,0,0,0
1,0,0,0,0,0,0
0,0,0,0,0,0,0
0,3,0,0,0,0,0
