1,0,1,1,0,1,0.41,0.33333
0,1,0,1,0,0,0.295,0.33333
1,0,0,1,0,0.97228,0.295,0.33333
0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0
14.466,12.437,12.437,0,0,0,0,0
22.621,14.953,14.953,0,0,0,0,0
0,0,0,0,0,0,0,0
0.62492,41.223,0.625,0,0,0,0,0
7.2557,4.033,24.897,0,0,0,0,0
17.09,55.66,15.062,0,0,0,0,0
31.877,20.986,41.85,0,0,0,0,0
51.542,1440,1440,0,0,0,0,0
0,0,0,0,0,0,0,0
1,1,1,0,0,0,0,0
2,1,1,0,0,0,0,0
1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,3,3,0,0,0,0,0
