1,1,0,1,0,1,0.33333,0.33333
0,0,1,1,0,0.083443,0.33333,0.33333
1,0,0,1,0,0,0.33333,0.33333
0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0
0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0
73.103,65.657,65.657,0,0,0,0,0
71.546,69.377,69.377,0,0,0,0,0
0,0,0,0,0,0,0,0
5.9179,5.918,154.01,0,0,0,0,0
18.599,136,5.861,0,0,0,0,0
81.021,73.575,221.66,0,0,0,0,0
92.146,207.37,77.239,0,0,0,0,0
163.92,1440,1440,0,0,0,0,0
0,0,0,0,0,0,0,0
1,1,1,0,0,0,0,0
2,1,1,0,0,0,0,0
1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,3,3,0,0,0,0,0
