1,0,1,0,1,0.5,0.5
0,1,1,0,0.30581,0.5,0.5
0,0,0,0,0,0,0
1,1,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1,1,0,0,0,0,0
0,0,0,0,0,0,0
1,0,0,0,0,0,0
0,0,0,0,0,0,0
0,1,0,0,0,0,0
0,1,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1,0,0,0,0,0,0
16.226,16.226,0,0,0,0,0
49.559,49.559,0,0,0,0,0
0,0,0,0,0,0,0
16.134,122.13,0,0,0,0,0
43.823,33.672,0,0,0,0,0
34.36,140.36,0,0,0,0,0
95.382,85.232,0,0,0,0,0
117.64,1440,0,0,0,0,0
0,0,0,0,0,0,0
1,1,0,0,0,0,0
1,1,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,3,0,0,0,0,0
