1,0,1,0.14952,0,1,0.33333,0.33333
0,1,-0,1,0,1,0.33333,0.33333
1,0,0,1,0,0.051792,0.33333,0.33333
0,0,1,0,0,0,0,0
0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0
1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
1,0,1,0,0,0,0,0
141.39,120.32,116.36,0,0,0,0,0
130.8,130.91,123.6,0,0,0,0,0
0,0,0,0,0,0,0,0
13.803,42.86,13.803,0,0,0,0,0
30.133,26.53,259.22,0,0,0,0,0
157.19,165.18,132.16,0,0,0,0,0
162.94,159.44,384.82,0,0,0,0,0
266.23,1440,1440,0,0,0,0,0
0,0,0,0,0,0,0,0
1,2,1,0,0,0,0,0
2,1,1,0,0,0,0,0
1,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,3,3,0,0,0,0,0
